Piri Reis Üniversitesi, Vakıf, İSTANBUL, Deniz Ulaştırma İşletme Mühendisliği, 4, İngilizce, 352.17616, 89434, 15, SAY, %100 Burslu #
Dokuz Eylül Üniversitesi, Devlet, İZMİR, Deniz Ulaştırma İşletme Mühendisliği, 4, İngilizce, 340.27490, 103510, 70, SAY,  #
İstanbul Üniversitesi, Devlet, -Cerrahpaşa, Deniz Ulaştırma İşletme Mühendisliği, 4, Türkçe, 319.94160, 130663, 70, SAY,  #
İTÜ-KKTC Eğitim Araştırma Yerleşkesi GAZİMAĞUSA, , , Deniz Ulaştırma İşletme Mühendisliği, 4, İngilizce, 315.37778, 137544, 11, SAY, %100 Burslu #
Karadeniz Teknik Üniversitesi, Devlet, TRABZON, Deniz Ulaştırma İşletme Mühendisliği, 4, Türkçe, 303.67188, 157008, 80, SAY,  #
Ordu Üniversitesi, Devlet, ORDU, Deniz Ulaştırma İşletme Mühendisliği, 4, Türkçe, 283.49113, 197202, 40, SAY,  #
Piri Reis Üniversitesi, Vakıf, İSTANBUL, Deniz Ulaştırma İşletme Mühendisliği, 4, İngilizce, 277.99218, 209858, 67, SAY, %50 Burslu #
İskenderun Teknik Üniversitesi, Devlet, HATAY, Deniz Ulaştırma İşletme Mühendisliği, 4, Türkçe, 272.65268, 223123, 40, SAY,  #
Recep Tayyip Erdoğan Üniversitesi, Devlet, RİZE, Deniz Ulaştırma İşletme Mühendisliği, 4, Türkçe, 257.97476, 265157, 70, SAY,  #
Van Yüzüncü Yıl Üniversitesi, Devlet, VAN, Deniz Ulaştırma İşletme Mühendisliği, 4, Türkçe, 252.85492, 282055, 15, SAY,  #
Piri Reis Üniversitesi, Vakıf, İSTANBUL, Deniz Ulaştırma İşletme Mühendisliği, 4, İngilizce, 252.58638, 282983, 18, SAY, %0 Burslu #
İstanbul Teknik Üniversitesi, Devlet, İSTANBUL, Deniz Ulaştırma İşletme Mühendisliği, 4, İngilizce, 0, 0, 10, SAY, %0 Burslu #
İTÜ-KKTC Eğitim Araştırma Yerleşkesi GAZİMAĞUSA, , , Deniz Ulaştırma İşletme Mühendisliği, 4, İngilizce, 0, 0, 52, SAY, %50 Burslu #
Girne Üniversitesi, Kıbrıs, GİRNE-KKTC, Deniz Ulaştırma İşletme Mühendisliği, 4, İngilizce, 0, 0, 10, SAY, %100 Burslu #
İTÜ-KKTC Eğitim Araştırma Yerleşkesi GAZİMAĞUSA, , , Deniz Ulaştırma İşletme Mühendisliği, 4, İngilizce, 0, 0, 10, SAY, %0 Burslu #
Girne Üniversitesi, Kıbrıs, GİRNE-KKTC, Deniz Ulaştırma İşletme Mühendisliği, 4, İngilizce, 0, 0, 10, SAY, %50 Burslu #
Karadeniz Teknik Üniversitesi, Devlet, TRABZON, Deniz Ulaştırma İşletme Mühendisliği (KKTC), 4, Türkçe, 0, 0, 1, SAY,  #
Girne Amerikan Üniversitesi, Kıbrıs, GİRNE, Deniz Ulaştırma İşletme Mühendisliği, 4, İngilizce, 0, 0, 10, SAY, %100 Burslu #
Girne Amerikan Üniversitesi, Kıbrıs, GİRNE, Deniz Ulaştırma İşletme Mühendisliği, 4, İngilizce, 0, 0, 4, SAY, %0 Burslu #
Girne Amerikan Üniversitesi, Kıbrıs, GİRNE, Deniz Ulaştırma İşletme Mühendisliği, 4, İngilizce, 0, 0, 6, SAY, %50 Burslu #
Piri Reis Üniversitesi, Vakıf, İSTANBUL, Denizcilik İşletmeleri Yönetimi, 4, İngilizce, 296.03045, 163506, 12, EA, %100 Burslu #
Dokuz Eylül Üniversitesi, Devlet, İZMİR, Denizcilik İşletmeleri Yönetimi, 4, İngilizce, 289.52502, 185093, 70, EA,  #
Kocaeli Üniversitesi, Devlet, KOCAELİ, Denizcilik İşletmeleri Yönetimi, 4, Türkçe, 248.71152, 389691, 50, EA,  #
Akdeniz Üniversitesi, Devlet, ANTALYA, Denizcilik İşletmeleri Yönetimi, 4, Türkçe, 248.2201, 393107, 60, EA,  #
İTÜ-KKTC Eğitim Araştırma Yerleşkesi GAZİMAĞUSA, , , Denizcilik İşletmeleri Yönetimi, 4, İngilizce, 243.33733, 428085, 7, EA, %100 Burslu #
Mersin Üniversitesi, Devlet, MERSİN, Denizcilik İşletmeleri Yönetimi, 4, Türkçe, 239.32038, 458938, 40, EA,  #
Bandırma Onyedi Eylül Üniversitesi, Devlet, BALIKESİR, Denizcilik İşletmeleri Yönetimi, 4, Türkçe, 236.1624, 484293, 60, EA,  #
Samsun Üniversitesi, Devlet, SAMSUN, Denizcilik İşletmeleri Yönetimi, 4, Türkçe, 0, 0, 50, EA,  #
Bandırma Onyedi Eylül Üniversitesi, Devlet, BALIKESİR, Denizcilik İşletmeleri Yönetimi (İ.Ö), 4, Türkçe, 0, 0, 60, EA,  #
İskenderun Teknik Üniversitesi, Devlet, HATAY, Denizcilik İşletmeleri Yönetimi, 4, Türkçe, 0, 0, 50, EA,  #
Piri Reis Üniversitesi, Vakıf, İSTANBUL, Denizcilik İşletmeleri Yönetimi, 4, İngilizce, 0, 0, 57, EA, %50 Burslu #
Zonguldak Bülent Ecevit Üniversitesi, Devlet, ZONGULDAK, Denizcilik İşletmeleri Yönetimi, 4, Türkçe, 0, 0, 80, EA,  #
Girne Üniversitesi, Kıbrıs, GİRNE-KKTC, Denizcilik İşletmeleri Yönetimi, 4, İngilizce, 0, 0, 10, EA, %100 Burslu #
Ordu Üniversitesi, Devlet, ORDU, Denizcilik İşletmeleri Yönetimi, 4, Türkçe, 0, 0, 40, EA,  #
Zonguldak Bülent Ecevit Üniversitesi, Devlet, ZONGULDAK, Denizcilik İşletmeleri Yönetimi (İ.Ö), 4, Türkçe, 0, 0, 60, EA,  #
Piri Reis Üniversitesi, Vakıf, İSTANBUL, Denizcilik İşletmeleri Yönetimi, 4, İngilizce, 0, 0, 14, EA, %0 Burslu #
İTÜ-KKTC Eğitim Araştırma Yerleşkesi GAZİMAĞUSA, , , Denizcilik İşletmeleri Yönetimi, 4, İngilizce, 0, 0, 8, EA, %50 Burslu #
İTÜ-KKTC Eğitim Araştırma Yerleşkesi GAZİMAĞUSA, , , Denizcilik İşletmeleri Yönetimi, 4, İngilizce, 0, 0, 15, EA, %0 Burslu #
Ege Üniversitesi, Devlet, İZMİR, Deri Mühendisliği, 4, Türkçe, 0, 0, 25, SAY,  #
Bahçeşehir Üniversitesi, Vakıf, İSTANBUL, Dijital Oyun Tasarımı, 4, İngilizce, 426.94172, 23992, 10, SAY, %100 Burslu #
İstanbul Bilgi Üniversitesi, Vakıf, İSTANBUL, Dijital Oyun Tasarımı, 4, İngilizce, 407.98223, 37080, 6, SAY, %100 Burslu #
İstinye Üniversitesi, Vakıf, İSTANBUL, Dijital Oyun Tasarımı, 4, İngilizce, 373.23727, 67424, 9, SAY, %100 Burslu #
İstanbul Aydın Üniversitesi, Vakıf, İSTANBUL, Dijital Oyun Tasarımı, 4, Türkçe, 352.03413, 89596, 9, SAY, %100 Burslu #
Beykent Üniversitesi, Vakıf, İSTANBUL, Dijital Oyun Tasarımı, 4, Türkçe, 329.58392, 117026, 6, SAY, %100 Burslu #
Nişantaşı Üniversitesi, Vakıf, İSTANBUL, Dijital Oyun Tasarımı, 4, Türkçe, 328.97678, 117831, 6, SAY, %100 Burslu #
Doğuş Üniversitesi, Vakıf, İSTANBUL, Dijital Oyun Tasarımı, 4, Türkçe, 323.12270, 126042, 6, SAY, %100 Burslu #
Beykoz Üniversitesi, Vakıf, İSTANBUL, Dijital Oyun Tasarımı, 4, Türkçe, 321.43609, 128425, 6, SAY, %100 Burslu #
Bahçeşehir Üniversitesi, Vakıf, İSTANBUL, Dijital Oyun Tasarımı, 4, İngilizce, 319.90113, 130742, 19, SAY, %50 Burslu #
Muğla Sıtkı Koçman Üniversitesi, Devlet, MUĞLA, Dijital Oyun Tasarımı, 4, Türkçe, 300.71928, 162167, 40, SAY,  #
Doğu Akdeniz Üniversitesi, Kıbrıs, GAZİMAĞUSA, Dijital Oyun Tasarımı, 4, İngilizce, 284.65334, 194504, 6, SAY, %100 Burslu #
İstanbul Ayvansaray Üniversitesi, Vakıf, İSTANBUL, Dijital Oyun Tasarımı, 4, Türkçe, 284.08833, 195807, 9, SAY, %100 Burslu #
Bahçeşehir Üniversitesi, Vakıf, İSTANBUL, Dijital Oyun Tasarımı, 4, İngilizce, 250.89501, 288917, 40, SAY, %0 Burslu #
İstanbul Bilgi Üniversitesi, Vakıf, İSTANBUL, Dijital Oyun Tasarımı, 4, İngilizce, 245.98550, 306900, 39, SAY, %50 Burslu #
İstanbul Aydın Üniversitesi, Vakıf, İSTANBUL, Dijital Oyun Tasarımı, 4, Türkçe, 237.79926, 339813, 51, SAY, %50 Burslu #
Beykent Üniversitesi, Vakıf, İSTANBUL, Dijital Oyun Tasarımı, 4, Türkçe, 230.99480, 366828, 34, SAY, %50 Burslu #
İstinye Üniversitesi, Vakıf, İSTANBUL, Dijital Oyun Tasarımı, 4, İngilizce, 0, 0, 51, SAY, %50 Burslu #
Beykoz Üniversitesi, Vakıf, İSTANBUL, Dijital Oyun Tasarımı, 4, Türkçe, 0, 0, 34, SAY, %50 Burslu #
Doğu Akdeniz Üniversitesi, Kıbrıs, GAZİMAĞUSA, Dijital Oyun Tasarımı, 4, İngilizce, 0, 0, 24, SAY, %0 Burslu #
Doğuş Üniversitesi, Vakıf, İSTANBUL, Dijital Oyun Tasarımı, 4, Türkçe, 0, 0, 34, SAY, %50 Burslu #
Nişantaşı Üniversitesi, Vakıf, İSTANBUL, Dijital Oyun Tasarımı, 4, Türkçe, 0, 0, 33, SAY, %50 Burslu #
İstanbul Ayvansaray Üniversitesi, Vakıf, İSTANBUL, Dijital Oyun Tasarımı, 4, Türkçe, 0, 0, 51, SAY, %50 Burslu #
Arkın Yaratıcı Sanatlar ve Tasarım Üniversitesi, Kıbrıs, GİRNE, Dijital Oyun Tasarımı, 4, İngilizce, 0, 0, 20, SAY, %100 Burslu #
Nişantaşı Üniversitesi, Vakıf, İSTANBUL, Dijital Oyun Tasarımı, 4, Türkçe, 0, 0, 1, SAY, %0 Burslu #
Doğu Akdeniz Üniversitesi, Kıbrıs, GAZİMAĞUSA, Dijital Oyun Tasarımı, 4, İngilizce, 0, 0, 10, SAY, %50 Burslu #
Arkın Yaratıcı Sanatlar ve Tasarım Üniversitesi, Kıbrıs, GİRNE, Dijital Oyun Tasarımı, 4, İngilizce, 0, 0, 5, SAY, %0 Burslu #
Arkın Yaratıcı Sanatlar ve Tasarım Üniversitesi, Kıbrıs, GİRNE, Dijital Oyun Tasarımı, 4, İngilizce, 0, 0, 10, SAY, %50 Burslu #
İstanbul Medipol Üniversitesi, Vakıf, İSTANBUL, Dil ve Konuşma Terapisi, 4, İngilizce, 394.88791, 47808, 8, SAY, %100 Burslu #
İstanbul Medipol Üniversitesi, Vakıf, İSTANBUL, Dil ve Konuşma Terapisi, 4, Türkçe, 390.63110, 51370, 8, SAY, %100 Burslu #
Hacettepe Üniversitesi, Devlet, ANKARA, Dil ve Konuşma Terapisi, 4, Türkçe, 390.51412, 51460, 80, SAY,  #
Anadolu Üniversitesi, Devlet, , Dil ve Konuşma Terapisi, 4, Türkçe, 386.93037, 54564, 55, SAY,  #
Ankara Medipol Üniversitesi, Vakıf, ANKARA, Dil ve Konuşma Terapisi, 4, Türkçe, 385.14601, 56194, 7, SAY, %100 Burslu #
Ankara Yıldırım Beyazıt Üniversitesi, Devlet, ANKARA, Dil ve Konuşma Terapisi, 4, Türkçe, 379.62545, 61341, 60, SAY,  #
Bahçeşehir Üniversitesi, Vakıf, İSTANBUL, Dil ve Konuşma Terapisi, 4, Türkçe, 374.86355, 65841, 6, SAY, %100 Burslu #
Lokman Hekim Üniversitesi, Vakıf, ANKARA, Dil ve Konuşma Terapisi, 4, Türkçe, 372.19744, 68486, 6, SAY, %100 Burslu #
Ondokuz Mayıs Üniversitesi, Devlet, SAMSUN, Dil ve Konuşma Terapisi, 4, Türkçe, 370.65014, 69973, 60, SAY,  #
Biruni Üniversitesi, Vakıf, İSTANBUL, Dil ve Konuşma Terapisi, 4, İngilizce, 367.99999, 72648, 6, SAY, %100 Burslu #
Üsküdar Üniversitesi, Vakıf, İSTANBUL, Dil ve Konuşma Terapisi, 4, Türkçe, 367.21527, 73439, 12, SAY, %100 Burslu #
Sağlık Bilimleri Üniversitesi, Devlet, İSTANBUL, Dil ve Konuşma Terapisi, 4, Türkçe, 365.32081, 75381, 70, SAY,  #
Biruni Üniversitesi, Vakıf, İSTANBUL, Dil ve Konuşma Terapisi, 4, Türkçe, 357.25484, 83762, 12, SAY, %100 Burslu #
İzmir Bakırçay Üniversitesi, Devlet, İZMİR, Dil ve Konuşma Terapisi, 4, Türkçe, 356.57275, 84541, 60, SAY,  #
Kütahya Sağlık Bilimleri Üniversitesi, Devlet, KÜTAHYA, Dil ve Konuşma Terapisi, 4, Türkçe, 344.23428, 98753, 50, SAY,  #
İstinye Üniversitesi, Vakıf, İSTANBUL, Dil ve Konuşma Terapisi, 4, Türkçe, 344.02564, 98989, 11, SAY, %100 Burslu #
Muğla Sıtkı Koçman Üniversitesi, Devlet, MUĞLA, Dil ve Konuşma Terapisi, 4, Türkçe, 343.82016, 99227, 60, SAY,  #
Yüksek İhtisas Üniversitesi, Vakıf, ANKARA, Dil ve Konuşma Terapisi, 4, Türkçe, 343.37737, 99757, 6, SAY, %100 Burslu #
İzmir Tınaztepe Üniversitesi, Vakıf, İZMİR, Dil ve Konuşma Terapisi, 4, Türkçe, 332.84229, 112682, 8, SAY, %100 Burslu #
Fenerbahçe Üniversitesi, Vakıf, İSTANBUL, Dil ve Konuşma Terapisi, 4, Türkçe, 326.23684, 121599, 6, SAY, %100 Burslu #
İstanbul Kent Üniversitesi, Vakıf, İSTANBUL, Dil ve Konuşma Terapisi, 4, Türkçe, 324.93996, 123452, 10, SAY, %100 Burslu #
Ankara Medipol Üniversitesi, Vakıf, ANKARA, Dil ve Konuşma Terapisi, 4, Türkçe, 324.52337, 124039, 33, SAY, %50 Burslu #
İstanbul Atlas Üniversitesi, Vakıf, İSTANBUL, Dil ve Konuşma Terapisi, 4, Türkçe, 322.46505, 126946, 8, SAY, %100 Burslu #
İstanbul Medipol Üniversitesi, Vakıf, İSTANBUL, Dil ve Konuşma Terapisi, 4, Türkçe, 322.34841, 127117, 42, SAY, %50 Burslu #
İstanbul Gelişim Üniversitesi, Vakıf, İSTANBUL, Dil ve Konuşma Terapisi, 4, Türkçe, 318.42536, 132891, 12, SAY, %100 Burslu #
İstanbul Atlas Üniversitesi, Vakıf, İSTANBUL, Dil ve Konuşma Terapisi, 4, İngilizce, 317.01233, 135032, 6, SAY, %100 Burslu #
Yüksek İhtisas Üniversitesi, Vakıf, ANKARA, Dil ve Konuşma Terapisi, 4, Türkçe, 310.27274, 145725, 7, SAY, %50 Burslu #
Lokman Hekim Üniversitesi, Vakıf, ANKARA, Dil ve Konuşma Terapisi, 4, Türkçe, 274.61070, 218254, 34, SAY, %50 Burslu #
İstanbul Medipol Üniversitesi, Vakıf, İSTANBUL, Dil ve Konuşma Terapisi, 4, İngilizce, 261.75912, 253343, 42, SAY, %50 Burslu #
İzmir Tınaztepe Üniversitesi, Vakıf, İZMİR, Dil ve Konuşma Terapisi, 4, Türkçe, 231.11556, 366412, 32, SAY, %50 Burslu #
Biruni Üniversitesi, Vakıf, İSTANBUL, Dil ve Konuşma Terapisi, 4, Türkçe, 199.11030, 390102, 68, SAY, %50 Burslu #
Üsküdar Üniversitesi, Vakıf, İSTANBUL, Dil ve Konuşma Terapisi, 4, Türkçe, 0, 0, 51, SAY, %50 Burslu #
İstinye Üniversitesi, Vakıf, İSTANBUL, Dil ve Konuşma Terapisi, 4, Türkçe, 0, 0, 59, SAY, %50 Burslu #
Üsküdar Üniversitesi, Vakıf, İSTANBUL, Dil ve Konuşma Terapisi, 4, Türkçe, 0, 0, 17, SAY, %0 Burslu #
İstanbul Gelişim Üniversitesi, Vakıf, İSTANBUL, Dil ve Konuşma Terapisi, 4, Türkçe, 0, 0, 60, SAY, %25 Burslu #
İstanbul Atlas Üniversitesi, Vakıf, İSTANBUL, Dil ve Konuşma Terapisi, 4, Türkçe, 0, 0, 42, SAY, %50 Burslu #
Bahçeşehir Üniversitesi, Vakıf, İSTANBUL, Dil ve Konuşma Terapisi, 4, Türkçe, 0, 0, 13, SAY, %0 Burslu #
Bahçeşehir Üniversitesi, Vakıf, İSTANBUL, Dil ve Konuşma Terapisi, 4, Türkçe, 0, 0, 21, SAY, %50 Burslu #
Biruni Üniversitesi, Vakıf, İSTANBUL, Dil ve Konuşma Terapisi, 4, İngilizce, 0, 0, 34, SAY, %50 Burslu #
Yüksek İhtisas Üniversitesi, Vakıf, ANKARA, Dil ve Konuşma Terapisi, 4, Türkçe, 0, 0, 27, SAY, %0 Burslu #
İstanbul Kent Üniversitesi, Vakıf, İSTANBUL, Dil ve Konuşma Terapisi, 4, Türkçe, 0, 0, 50, SAY, %25 Burslu #
Fenerbahçe Üniversitesi, Vakıf, İSTANBUL, Dil ve Konuşma Terapisi, 4, Türkçe, 0, 0, 34, SAY, %50 Burslu #
İstanbul Atlas Üniversitesi, Vakıf, İSTANBUL, Dil ve Konuşma Terapisi, 4, İngilizce, 0, 0, 34, SAY, %50 Burslu #
İstanbul Gelişim Üniversitesi, Vakıf, İSTANBUL, Dil ve Konuşma Terapisi, 4, Türkçe, 0, 0, 8, SAY, %0 Burslu #
Anadolu Üniversitesi, Devlet, , Dil ve Konuşma Terapisi (KKTC), 4, Türkçe, 0, 0, 2, SAY,  #
Sağlık Bilimleri Üniversitesi, Devlet, İSTANBUL, Dil ve Konuşma Terapisi (KKTC), 4, Türkçe, 0, 0, 1, SAY,  #
Kapadokya Üniversitesi, Vakıf, NEVŞEHİR, Dil ve Konuşma Terapisi, 4, Türkçe, 306.98464, 151202, 11, SAY, %100 Burslu #
Nişantaşı Üniversitesi, Vakıf, İSTANBUL, Dil ve Konuşma Terapisi, 4, Türkçe, 305.67331, 153454, 6, SAY, %100 Burslu #
Kapadokya Üniversitesi, Vakıf, NEVŞEHİR, Dil ve Konuşma Terapisi, 4, Türkçe, 0, 0, 28, SAY, %25 Burslu #
Nişantaşı Üniversitesi, Vakıf, İSTANBUL, Dil ve Konuşma Terapisi, 4, Türkçe, 0, 0, 33, SAY, %50 Burslu #
Kapadokya Üniversitesi, Vakıf, NEVŞEHİR, Dil ve Konuşma Terapisi, 4, Türkçe, 0, 0, 31, SAY, %0 Burslu #
Nişantaşı Üniversitesi, Vakıf, İSTANBUL, Dil ve Konuşma Terapisi, 4, Türkçe, 0, 0, 1, SAY, %0 Burslu #
Boğaziçi Üniversitesi, Devlet, İSTANBUL, Dilbilimi, 4, İngilizce, 463.2468, 2753, 55, DİL,  #
İstanbul Üniversitesi, Devlet, İSTANBUL, Dilbilimi, 4, Türkçe, 383.5433, 17069, 60, DİL,  #
Ankara Üniversitesi, Devlet, ANKARA, Dilbilimi, 4, Türkçe, 355.6808, 25613, 50, DİL,  #
Dokuz Eylül Üniversitesi, Devlet, İZMİR, Dilbilimi, 4, Türkçe, 354.927, 25859, 60, DİL,  #
Necmettin Erbakan Üniversitesi, Devlet, KONYA, Dilbilimi, 4, Türkçe, 280.4871, 49811, 40, DİL,  #
Yeditepe Üniversitesi, Vakıf, İSTANBUL, Diş Hekimliği, 4, İngilizce, 472.73606, 5064, 10, SAY, %100 Burslu #
İstanbul Üniversitesi, Devlet, İSTANBUL, Diş Hekimliği, 4, İngilizce, 451.23693, 11454, 30, SAY,  #
Bezm-İ Alem Vakıf Üniversitesi, Vakıf, İSTANBUL, Diş Hekimliği, 4, Türkçe, 451.03311, 11538, 14, SAY, %100 Burslu #
Hacettepe Üniversitesi, Devlet, ANKARA, Diş Hekimliği, 4, Türkçe, 439.30889, 16872, 150, SAY,  #
İstanbul Medipol Üniversitesi, Vakıf, İSTANBUL, Diş Hekimliği, 4, Türkçe, 437.07231, 18028, 14, SAY, %100 Burslu #
Ege Üniversitesi, Devlet, İZMİR, Diş Hekimliği, 4, Türkçe, 431.25603, 21287, 150, SAY,  #
Başkent Üniversitesi, Vakıf, ANKARA, Diş Hekimliği, 4, Türkçe, 430.06113, 22042, 9, SAY, %100 Burslu #
İstanbul Üniversitesi, Devlet, İSTANBUL, Diş Hekimliği, 4, Türkçe, 430.02470, 22066, 160, SAY,  #
İstanbul Medipol Üniversitesi, Vakıf, İSTANBUL, Diş Hekimliği, 4, İngilizce, 429.68388, 22267, 11, SAY, %100 Burslu #
Ankara Üniversitesi, Devlet, ANKARA, Diş Hekimliği, 4, Türkçe, 428.85111, 22800, 140, SAY,  #
Marmara Üniversitesi, Devlet, İSTANBUL, Diş Hekimliği, 4, İngilizce, 428.21912, 23193, 130, SAY,  #
Gazi Üniversitesi, Devlet, ANKARA, Diş Hekimliği, 4, Türkçe, 427.76280, 23483, 140, SAY,  #
Ankara Üniversitesi, Devlet, ANKARA, Diş Hekimliği, 4, İngilizce, 427.58463, 23599, 30, SAY,  #
Başkent Üniversitesi, Vakıf, ANKARA, Diş Hekimliği, 4, İngilizce, 427.35868, 23736, 6, SAY, %100 Burslu #
Akdeniz Üniversitesi, Devlet, ANTALYA, Diş Hekimliği, 4, Türkçe, 427.28855, 23778, 110, SAY,  #
İstanbul Üniversitesi, Devlet, -Cerrahpaşa, Diş Hekimliği, 4, İngilizce, 427.22340, 23821, 60, SAY,  #
Bahçeşehir Üniversitesi, Vakıf, İSTANBUL, Diş Hekimliği, 4, İngilizce, 426.97403, 23974, 12, SAY, %100 Burslu #
Ankara Medipol Üniversitesi, Vakıf, ANKARA, Diş Hekimliği, 4, Türkçe, 426.40392, 24319, 10, SAY, %100 Burslu #
Eskişehir Osmangazi Üniversitesi, Devlet, ESKİŞEHİR, Diş Hekimliği, 4, Türkçe, 426.37091, 24338, 100, SAY,  #
Dokuz Eylül Üniversitesi, Devlet, İZMİR, Diş Hekimliği, 4, Türkçe, 426.34120, 24357, 60, SAY,  #
Sağlık Bilimleri Üniversitesi, Devlet, İSTANBUL, Diş Hekimliği, 4, Türkçe, 424.87258, 25305, 100, SAY,  #
İzmir Katip Çelebi Üniversitesi, Devlet, İZMİR, Diş Hekimliği, 4, Türkçe, 424.82112, 25333, 80, SAY,  #
Ankara Yıldırım Beyazıt Üniversitesi, Devlet, ANKARA, Diş Hekimliği, 4, Türkçe, 424.80914, 25339, 100, SAY,  #
Biruni Üniversitesi, Vakıf, İSTANBUL, Diş Hekimliği, 4, Türkçe, 424.67950, 25414, 15, SAY, %100 Burslu #
Çukurova Üniversitesi, Devlet, ADANA, Diş Hekimliği, 4, Türkçe, 424.51458, 25518, 100, SAY,  #
Bursa Uludağ Üniversitesi, Devlet, BURSA, Diş Hekimliği, 4, Türkçe, 424.32936, 25621, 70, SAY,  #
Sağlık Bilimleri Üniversitesi, Devlet, ANKARA, Diş Hekimliği, 4, Türkçe, 424.15568, 25716, 80, SAY,  #
Ankara Medipol Üniversitesi, Vakıf, ANKARA, Diş Hekimliği, 4, İngilizce, 423.83669, 25916, 10, SAY, %100 Burslu #
Ondokuz Mayıs Üniversitesi, Devlet, SAMSUN, Diş Hekimliği, 4, Türkçe, 423.44373, 26170, 110, SAY,  #
Biruni Üniversitesi, Vakıf, İSTANBUL, Diş Hekimliği, 4, İngilizce, 423.32703, 26234, 8, SAY, %100 Burslu #
İzmir Katip Çelebi Üniversitesi, Devlet, İZMİR, Diş Hekimliği, 4, İngilizce, 422.75011, 26631, 40, SAY,  #
Lokman Hekim Üniversitesi, Vakıf, ANKARA, Diş Hekimliği, 4, Türkçe, 422.66880, 26687, 9, SAY, %100 Burslu #
Selçuk Üniversitesi, Devlet, KONYA, Diş Hekimliği, 4, Türkçe, 422.45951, 26811, 120, SAY,  #
İstanbul Medeniyet Üniversitesi, Devlet, İSTANBUL, Diş Hekimliği, 4, Türkçe, 422.41630, 26836, 70, SAY,  #
Kocaeli Üniversitesi, Devlet, KOCAELİ, Diş Hekimliği, 4, Türkçe, 422.11921, 27040, 80, SAY,  #
Sağlık Bilimleri Üniversitesi, Devlet, ANKARA, Diş Hekimliği, 4, Türkçe, 421.88972, 27187, 1, SAY,  #
İstanbul Aydın Üniversitesi, Vakıf, İSTANBUL, Diş Hekimliği, 4, Türkçe, 421.83043, 27226, 15, SAY, %100 Burslu #
Erciyes Üniversitesi, Devlet, KAYSERİ, Diş Hekimliği, 4, Türkçe, 421.63683, 27347, 120, SAY,  #
İstinye Üniversitesi, Vakıf, İSTANBUL, Diş Hekimliği, 4, İngilizce, 421.48669, 27443, 7, SAY, %100 Burslu #
İstanbul Okan Üniversitesi, Vakıf, İSTANBUL, Diş Hekimliği, 4, Türkçe, 421.31165, 27562, 13, SAY, %100 Burslu #
İstanbul Aydın Üniversitesi, Vakıf, İSTANBUL, Diş Hekimliği, 4, İngilizce, 421.04078, 27756, 5, SAY, %100 Burslu #
Aydın Adnan Menderes Üniversitesi, Devlet, AYDIN, Diş Hekimliği, 4, Türkçe, 420.81499, 27902, 100, SAY,  #
Çanakkale Onsekiz Mart Üniversitesi, Devlet, ÇANAKKALE, Diş Hekimliği, 4, Türkçe, 420.78940, 27916, 80, SAY,  #
Başkent Üniversitesi, Vakıf, ANKARA, Diş Hekimliği, 4, Türkçe, 420.53934, 28093, 3, SAY, %25 Burslu #
İzmir Demokrasi Üniversitesi, Devlet, İZMİR, Diş Hekimliği, 4, Türkçe, 420.44968, 28157, 70, SAY,  #
Beykent Üniversitesi, Vakıf, İSTANBUL, Diş Hekimliği, 4, Türkçe, 420.08367, 28395, 9, SAY, %100 Burslu #
Mersin Üniversitesi, Devlet, MERSİN, Diş Hekimliği, 4, Türkçe, 419.86167, 28531, 90, SAY,  #
İstanbul Okan Üniversitesi, Vakıf, İSTANBUL, Diş Hekimliği, 4, İngilizce, 419.73554, 28610, 9, SAY, %100 Burslu #
Üsküdar Üniversitesi, Vakıf, İSTANBUL, Diş Hekimliği, 4, Türkçe, 419.55337, 28747, 6, SAY, %100 Burslu #
Antalya Bilim Üniversitesi, Vakıf, ANTALYA, Diş Hekimliği, 4, Türkçe, 419.53562, 28754, 8, SAY, %100 Burslu #
Süleyman Demirel Üniversitesi, Devlet, ISPARTA, Diş Hekimliği, 4, Türkçe, 419.33430, 28898, 120, SAY,  #
Sakarya Üniversitesi, Devlet, SAKARYA, Diş Hekimliği, 4, Türkçe, 419.25688, 28941, 70, SAY,  #
İstanbul Atlas Üniversitesi, Vakıf, İSTANBUL, Diş Hekimliği, 4, Türkçe, 419.08064, 29053, 11, SAY, %100 Burslu #
Gaziantep Üniversitesi, Devlet, GAZİANTEP, Diş Hekimliği, 4, Türkçe, 418.69718, 29293, 100, SAY,  #
Muğla Sıtkı Koçman Üniversitesi, Devlet, MUĞLA, Diş Hekimliği, 4, Türkçe, 418.45704, 29473, 60, SAY,  #
Pamukkale Üniversitesi, Devlet, DENİZLİ, Diş Hekimliği, 4, Türkçe, 418.20168, 29668, 100, SAY,  #
Dicle Üniversitesi, Devlet, DİYARBAKIR, Diş Hekimliği, 4, Türkçe, 417.86228, 29924, 120, SAY,  #
İnönü Üniversitesi, Devlet, MALATYA, Diş Hekimliği, 4, Türkçe, 417.55718, 30139, 100, SAY,  #
Karadeniz Teknik Üniversitesi, Devlet, TRABZON, Diş Hekimliği, 4, Türkçe, 417.52409, 30167, 100, SAY,  #
Necmettin Erbakan Üniversitesi, Devlet, KONYA, Diş Hekimliği, 4, Türkçe, 417.44615, 30215, 100, SAY,  #
Bolu Abant İzzet Baysal Üniversitesi, Devlet, BOLU, Diş Hekimliği, 4, Türkçe, 417.25622, 30348, 90, SAY,  #
